id,numero,nome,endereco,projeto,canal,porte,observacao,domicilio,status,insert_data,update_data,lat,lng,porte_especial,cidade_consulta,cep_consulta
145426,3697,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA TUCURUVI, 181 - SEM COMPLEMENTO - TUCURUVI - 02.305-000 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757999,1745356457,-23.4781197,-46.6091220,n,São Paulo,01001-000
145424,3695,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA PARADA PINTO, 67 - SEM COMPLEMENTO - SEM BAIRRO - 02.611-000 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757998,1745356456,-23.7431652,-46.8007701,n,São Paulo,01001-000
145425,3696,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA MATEO BEI, 3320 - SEM COMPLEMENTO - SEM BAIRRO - 03.949-300 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757999,1745356457,-23.7431652,-46.8007701,n,São Paulo,01001-000
145423,3694,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"RUA SILVA BUENO, 2342 - SEM COMPLEMENTO - SEM BAIRRO - 04.208-002 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757998,1745356456,-23.7431652,-46.8007701,n,São Paulo,01001-000
145422,3692,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA DOUTOR EDUARDO COTCHING, 2130 - SEM COMPLEMENTO - SEM BAIRRO - 03.356-001 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757997,1745356455,-23.7431652,-46.8007701,n,São Paulo,01001-000
145421,3690,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"RUA DOZE DE OUTUBRO, 357 - SEM COMPLEMENTO - SEM BAIRRO - 05.073-001 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757997,1745356455,-23.5211032,-46.7045080,n,São Paulo,01001-000
143555,591,MAGAZINE LUIZA S/A - ITAQUAQUECETUBA,"RUA CAPITAO JOSE LEITE, 6 - SEM COMPLEMENTO - SEM BAIRRO - 08.570-030 - ITAQUAQUECETUBA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757123,1744035873,-23.4962098,-46.3565289,n,São Paulo,01001-000
143528,556,HIPER SANTO ANDRE P. BARRETO,"AVENIDA PEREIRA BARRETO, 2920 - SEM COMPLEMENTO - JARDIM PARAISO - 09.190-210 - SANTO ANDRE/SP",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757111,1744035860,-23.6697208,-46.5356703,n,São Paulo,01001-000
143525,553,MAGAZINE LUIZA S/A - GUARULHOS (PIMENTAS),"ESTRADA JUSCELINO KUBTISCHEK DE OLIVEIRA, 2814 - SEM COMPLEMENTO - SEM BAIRRO - 07.260-000 - GUARULHOS/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757110,1744035858,-23.4549798,-46.4072086,n,São Paulo,01001-000
143507,535,GALERIA PAGE BRAS ADMINISTRADORA LTDA.,"RUA HANNEMANN, 415 - SEM COMPLEMENTO - CANINDE - 03031-040 - SAO PAULO/SP",VAREJO,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757102,1744035847,-23.5319727,-46.6193719,n,São Paulo,01001-000
143505,532,FREELUX ASSISTENCIA TECNICA,"RUA JOAO RIBEIRO, 567 - SEM COMPLEMENTO - PENHA - 03.634-010 - SAO PAULO/SP",ASSISTENCIA TECNICA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757101,1744035846,-23.5229429,-46.5453961,n,São Paulo,01001-000
143500,527,MAGAZINE LUIZA S/A - FRANCO DA ROCHA,"RUA CORONEL DOMINGUES ORTIZ, 101 - SEM COMPLEMENTO - SEM BAIRRO - 07.851-040 - FRANCO DA ROCHA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757099,1744035843,-23.3276143,-46.7247915,n,São Paulo,01001-000
143481,508,MAGAZINE LUIZA S/A - FERRAZ DE VASCONCELOS,"AVENIDA QUINZE DE NOVEMBRO, 102 - SEM COMPLEMENTO - SEM BAIRRO - 08.500-405 - FERRAZ DE VASCONCELOS/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757089,1744035834,-23.5403642,-46.3693545,n,São Paulo,01001-000
143409,424,MAGAZINE LUIZA S/A - DIADEMA - SHOPPING,"RUA MANOEL DA NOBREGA, 712 - SEM COMPLEMENTO - SEM BAIRRO - 09.910-720 - DIADEMA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756922,1744035801,-23.6916005,-46.6233279,n,São Paulo,01001-000
143408,423,MAGAZINE LUIZA S/A - DIADEMA - CENTRO,"AVENIDA SAO JOSE, 212 - SEM COMPLEMENTO - SEM BAIRRO - 09.910-380 - DIADEMA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756921,1744035800,-23.6906197,-46.6295682,n,São Paulo,01001-000
143388,402,MAGAZINE LUIZA S/A - COTIA,"AVENIDA NOSSA SENHORA DE FATIMA, 438 - SEM COMPLEMENTO - SEM BAIRRO - 06.717-210 - COTIA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756913,1744035791,-23.6082897,-46.9244056,n,São Paulo,01001-000
143386,400,COOPERMITI ,"RUA JOAO RUDGE, 366 - SEM COMPLEMENTO - CASA VERDE - 02513-020 - SAO PAULO/SP",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756912,1744035789,-23.5131000,-46.6560858,n,São Paulo,01001-000
143195,208,CINTITEC AMBIENTAL LTDA,"RUA ARMINDO HANNE, 153 - SEM COMPLEMENTO - PRESIDENTE ALTINO - 06.210-090 - OSASCO/SP",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756821,1744035783,-23.5264007,-46.7592981,n,São Paulo,01001-000
143194,207,MAGAZINE LUIZA S/A - CIDADE DUTRA - SP,"AVENIDA SENADOR TEOTONIO VILELA, 1217 - SEM COMPLEMENTO - SEM BAIRRO - 04.801-010 - SAO PAULO/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756821,1744035783,-23.7121588,-46.6984942,n,São Paulo,01001-000
143156,166,CARREFOUR PESSEGO,"ESTRADA DO PESSEGO, 1200 - SEM COMPLEMENTO - COLONIA (ZONA LESTE) - 08.260-000 - SAO PAULO/SP",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756802,1744035770,-23.5692017,-46.4456137,n,São Paulo,01001-000
143137,147,CARREFOUR BAIRRO ALPHAVILLE,"AVENIDA YOJIRO TAKAOKA, 3496 - SEM COMPLEMENTO - ALPHAVILLE - 06.541-038 - SANTANA DE PARNAIBA/SP",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756793,1744035762,-23.4632653,-46.8736273,n,São Paulo,01001-000
143135,145,MAGAZINE LUIZA S/A - CARAPICUIBA,"RUI BARBOSA, 619 - SEM COMPLEMENTO - SEM BAIRRO - 06.311-000 - CARAPICUIBA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756792,1744035761,-23.5321240,-46.8320226,n,São Paulo,01001-000
143085,88,MAGAZINE LUIZA S/A - BRAGANCA PAULISTA,"RUA CORONEL JOAO LEME, 680 - SEM COMPLEMENTO - SEM BAIRRO - 12.900-161 - BRAGANCA PAULISTA/SP",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756769,1744035755,-23.7431652,-46.8007701,n,São Paulo,01001-000
143080,82,BLUE STAR ASSISTENCIA TECNICA,"AV. DO RIO BONITO, 1378 - SEM COMPLEMENTO - SOCORRO - 04776-002 - SOCORRO/SP",ASSISTENCIA TECNICA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756767,1744035754,-23.6844984,-46.7032193,n,São Paulo,01001-000
143071,73,MAGAZINE LUIZA S/A - BARUERI,"AVENIDA VINTE E SEIS DE MARCO, 187 - SEM COMPLEMENTO - SEM BAIRRO - 06.401-050 - BARUERI/SP",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706756763,1706756763,-23.5114315,-46.8768450,n,São Paulo,01001-000
143021,19,(MIDEA) SPRINGER CARRIER LTDA,"AV. ERMANO MARCHETTI, 974 - SEM COMPLEMENTO - LAPA - 05038-903 - SAO PAULO/SP",MIDEA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756739,1744035731,-23.5135762,-46.7014005,n,São Paulo,01001-000
146574,4895,Reprotec Service LTDA,"Avenida Venturosa, 111 - SEM COMPLEMENTO - Jardim Cumbica - 07240-000 - Guarulhos/SP",AT,ASSISTÊNCIA TÉCNICA,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758582,1706758582,-23.4532757,-46.4377171,n,São Paulo,01001-000
146691,4986,CARTUCHOS REAL & LOCAÇAO - SERVICOS DE INFORMATICA LTDA,"AV. GEN MAC ARTHUR,1129 - JAGUARE -  05338-001 - SAO PAULO/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719943651,1745357024,-23.55256932011389,-46.75124634637522,n,São Paulo,01001-000
146694,4989,DJ&3V COMERCIO E SISTEMAS REPROGRAFICOS,"AVENIDA ONZE DE JUNHO, 1070 - VILA CLEMENTINO - 04041-004 - SAO PAULO/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944025,1745357026,-23.60061252282109,-46.647345482961,n,São Paulo,01001-000
146695,4990,CARTTEC - FERNANDO DE BENTO ALVES,"AV PAULISTA, 2444 - CJ 101 - BELA VISTA - 01310-300 - SAO PAULO/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944076,1745357026,-23.55569483026232,-46.662076761718936,n,São Paulo,01001-000
146696,4991,FORPRINTER INDUSTRIA E COMERCIO LTDA,"AVENIDA GOIAS, 3253 - BARCELONA - 09550-050 - SAO CAETANO DO SUL/SP - 09550-050 - SAO CAETANO DO SUL/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944179,1745357027,-23.623293014791347,-46.54821490662046,n,São Paulo,01001-000
146697,4992,LELLO PRINT BRASIL COMERCIAL EIRELI,"RUA ATILIO PIFFER, 119 - CASA VERDE - 02516-000 - SAO PAULO/SP",,,t,"EM CASO DE D&Uacute;VIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOG&Otilde;ES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944224,1745430079,-23.513301691241345,-46.660763575061836,n,São Paulo,01001-000
146698,4993,LEMARINK CARTUCHOS EIRELLI,"RUA MOREIRA DE GODOI, 664 - APTO 04 - IPIRANGA/ SP - 04266-060 ",,,t,"EM CASO DE D&Uacute;VIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOG&Otilde;ES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944298,1745592532,-23.59170637098263,-46.60713365256627,n,São Paulo,01001-000
146699,4994,MULTIPLASTIC,"RUA POMPEIA, 653 - CHACARAS MARCO - 06419-140 - BARUERI/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944398,1745357028,-23.4784867,-46.8853227,n,São Paulo,01001-000
146700,4995,NCSIT COMERCIO E PRESTACAO DE SERVICOS DE INFORMATICA LTDA,"RUA MAGARINOS TORRES,1251 - VILA MARIA/SP - 02119-001",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944445,1745357029,-23.518294076115605,-46.58488002198733,n,São Paulo,01001-000
146701,4996,PAULISTA IMPRESSORAS E COPIADORAS LTDA – EPP,"RUA XAVIER DA ROCHA, 107 - PQ VILA PRUDENTE - SÃO PAULO/SP CEP: 03139-070",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944488,1745357030,-23.585384954197764,-46.577009915700636,n,São Paulo,01001-000
146703,4998,SE ELETRONICA DESCARACTERIZACAO E RECICLAGEM DE EQUIPAMENTOS ELETRONICOS LTDA,"RUA SÃO CARLOS, 291 - SANTA PUALA - 09551-350 - SÃO CAETANO DO SUL/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944618,1745357031,-23.618822931916483,-46.558399017537255,n,São Paulo,01001-000
146704,4999,SP MACEDO LOCACAO DE EQUIPAMENTOS  DE INFORMATICA LTDA,"RUA HENRIQUE FELIPE DA COSTA, 796 - VILA GUILHERME - 02054-050 - SAO PAULO/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944895,1745357031,-23.517844912972077,-46.60627637506168,n,São Paulo,01001-000
146705,5000,SUPRYLASER SOLUCOES EMPRESARIAIS EIRELLI,"RUA TABATINGUERA, 83 SALA 51 SÉ - SÃO PAULO/SP CEP: 01020-001",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944935,1745357032,-23.55240605283435,-46.63221036866483,n,São Paulo,01001-000
146706,5001,TORCHTECH LOCAÇOES DE EQUIPAMENTOS DE INFORMATICA LTDA," RUA MARCOS ARRUDA, 729 - CATUMBI - 03020-000 - SAO PAULO/SP",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719944999,1745357032,-23.531795988649584,-46.60363613310762,n,São Paulo,01001-000
146707,5002,TREMA BRASIL LTDA,"RUA ANGATURAMA, 518-1 VILA MORAES- SÃO PAULO/SP CEP: 04164-010 ",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945048,1745357033,-23.625515550210537,-46.608516870909824,n,São Paulo,01001-000
146709,6020,FABIO DE OLIVEIRA RIBEIRO,"RUA PARANAENSE, 1016  - CONCEIÇAO - OSASCO/SP - 06140-052",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945130,1745357092,-23.58064899337471,-46.80164106429677,n,São Paulo,01001-000
146710,6021,GML SOLUCOES LTDA,"RUA MOREIRA DE GODOI, 664 - SALA 4 - IPIRANGA/SP - 04266-060",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945168,1745591894,-23.5914782717807,-46.60720501923924,n,São Paulo,01001-000
146711,6022,MS EQUIPAMENTOS DE INFORMATICA EIRELI,"RUA PIXURIM, 72 VILA MARIETA PENHA/SP - 03617-210",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945214,1745357093,-23.518757388246144,-46.52477858537999,n,São Paulo,01001-000
146715,6026,BR TONERLTDA,"ESTRADA ALDEINHA, 1520 TERREO - JD MARILU - CARAPICUIBA/SP - 06343-040",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945420,1745357096,-23.57544982925048,-46.826356740131295,n,São Paulo,01001-000
146716,6027,CM PARTS COMERCIO DE SIST. REPOGRAFICO,"RUA BARTOLOMEU ZUNEGA, 144 - PINHEIROS/SP  - 05426-020",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945450,1745586377,-23.563258230761832,-46.69385706156808,n,São Paulo,01001-000
146717,6028,COLORSISTHEM DO BRASIL COM. E SISTEMAS REPOGRAFICOS,"RUA ANTERO MENDES LEIT, 76 - ACLIMAÇAO SÃO PAULO/SP -  04108-020",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945512,1745357097,-23.577452008639096,-46.634121655971384,n,São Paulo,01001-000
146719,6030,G4 SOLUCOES EM GESTAO DA INFORMAÇO LTDA,"RUA GONZAGA, 40 - PARQUE RINCAO - COTIA/SP - 06705-485",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945612,1745357098,-23.594223972467816,-46.88375768652176,n,São Paulo,01001-000
146720,6031,GIKA COMERCIO DE EQUIPAMENTOS DE INFORMATICA & ELETRONICOSS,"RUA CALIL HADDAD, 40 - VILA VARELA - POA/SP - 08558-000",,,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1719945661,1745357098,-23.507617227794714,-46.3369449,n,São Paulo,01001-000
